artist_name,album_title,genre,album_url,artist_url,tags,location,release_date_clean,release_year,description
Anaiet,Boomerang EP,alternative,https://anaietbarru.bandcamp.com/album/boomerang-ep?from=search&search_item_id=2813137100&search_item_type=a&search_match_part=%3F&search_page_id=4755074897&search_page_no=1&search_rank=1&search_sig=af2c6dbacafdc4b309adbb9a5dd1da95,,"alternative, electronic, indie pop, Bilbao",,2020-04-11,2020,
ARKETYPO,ArKeTyPo,electronic,https://arketypo.bandcamp.com/album/arketypo?from=search&search_item_id=4011686199&search_item_type=a&search_match_part=%3F&search_page_id=4755074985&search_page_no=1&search_rank=1&search_sig=c4e5c1a21c8f693a46b06c2e45855fde,,"electronic, electropop, experimental, psychedelic, Bilbao",,2020-03-17,2020,
Peio Pascual Hernando,The Lockdown EP,alternative,https://peiopascualhernando.bandcamp.com/album/the-lockdown-ep?from=search&search_item_id=1442920246&search_item_type=a&search_match_part=%3F&search_page_id=4755075112&search_page_no=1&search_rank=1&search_sig=99a910bbeb6f05ed184363cdb60597df,,"alternative, ambient rock, bedroom, experimental electronic, experimental rock, lo-fi, Bilbao",,2020-04-01,2020,
h.101,101.00000001,experimental,https://h101.bandcamp.com/album/10100000001?from=search&search_item_id=1321730205&search_item_type=a&search_match_part=%3F&search_page_id=4755075258&search_page_no=1&search_rank=1&search_sig=c41b0cc61109386674ea659ba9683d2e,,"experimental, Bilbao",,2020-04-08,2020,
Espectro,Cantar del plenilunio,ambient,https://espectrosombrio.bandcamp.com/album/cantar-del-plenilunio?from=search&search_item_id=1791818490&search_item_type=a&search_match_part=%3F&search_page_id=4755075386&search_page_no=1&search_rank=1&search_sig=3264667e9fbe216171b2c020e14bca41,,"ambient, dark ambient, dungeon synth, Bilbao",,2020-04-02,2020,"1st, 2nd and 4th tracks composed and performed by Dusk3rd and 5th tracks composed and performed by Akerbelex"
h.101,101.0000001,experimental,https://h101.bandcamp.com/album/1010000001?from=search&search_item_id=1492467649&search_item_type=a&search_match_part=%3F&search_page_id=4755075504&search_page_no=1&search_rank=1&search_sig=11f17d0d055d3458540d6d68c4c351bb,,"experimental, Bilbao",,2020-03-29,2020,
h.101,101.000001,experimental,https://h101.bandcamp.com/album/101000001?from=search&search_item_id=3660919672&search_item_type=a&search_match_part=%3F&search_page_id=4755075603&search_page_no=1&search_rank=1&search_sig=719da55f67168380e92e1e7d9957dad4,,"experimental, Bilbao",,2020-03-29,2020,
Poder,Duelo (Gaua cover),electronic,https://poder.bandcamp.com/album/duelo-gaua-cover?from=search&search_item_id=871730023&search_item_type=a&search_match_part=%3F&search_page_id=4755075709&search_page_no=1&search_rank=1&search_sig=415229d67f00675b8428a91dd721a472,,"electronic, punk, anarchopunk, darkwave, primitive, Bilbao",,2020-03-25,2020,
h.101,101.00001,experimental,https://h101.bandcamp.com/album/10100001?from=search&search_item_id=1351169265&search_item_type=a&search_match_part=%3F&search_page_id=4755075812&search_page_no=1&search_rank=1&search_sig=beec4faf6fab32c8d1f19aace9b6937c,,"experimental, Bilbao",,2020-03-24,2020,
h.101,101.0001,experimental,https://h101.bandcamp.com/album/101001?from=search&search_item_id=395216298&search_item_type=a&search_match_part=%3F&search_page_id=4755075923&search_page_no=1&search_rank=1&search_sig=0c501b648be9b8078e0bfe279841479c,,"experimental, Bilbao",,2020-03-22,2020,
FranJZarpa,Rejuno Flopor (Kolhäs sessions No25),experimental,https://franjzarpa.bandcamp.com/album/rejuno-flopor-kolh-s-sessions-no25?from=search&search_item_id=3770473173&search_item_type=a&search_match_part=%3F&search_page_id=4755076017&search_page_no=1&search_rank=1&search_sig=c4c0f8d138b15365fc622903f5a6baa3,,"experimental, drone, improvisation, non - conventional, poems, sound textures, Bilbao",,2020-03-21,2020,
FALLING BLACK,NEVER COMING BACK,rock,https://fallingblack1.bandcamp.com/album/never-coming-back?from=search&search_item_id=2371504391&search_item_type=a&search_match_part=%3F&search_page_id=4755076128&search_page_no=1&search_rank=1&search_sig=a4f6408f64ccdc82288022cab327ed32,,"hard rock, rock, Bilbao",,2020-03-21,2020,
h.101,101.01,experimental,https://h101.bandcamp.com/album/101001?from=search&search_item_id=395216298&search_item_type=a&search_match_part=%3F&search_page_id=4755076270&search_page_no=1&search_rank=9&search_sig=6c2fab746aecb957ed07db5c8d646e22,,"experimental, Bilbao",,2020-03-22,2020,
Gatazka Bass Label,Txirteren Kantua - TNT,reggae,https://gatazkabasslabel.bandcamp.com/album/txirteren-kantua-tnt?from=search&search_item_id=4129174314&search_item_type=a&search_match_part=%3F&search_page_id=4755076399&search_page_no=1&search_rank=1&search_sig=6845bf1f66d25b6dc3775a454072eecb,,"basque country, reggae, bass, dub, midi, reggae, soundsystem, steppa, Bilbao",,2020-03-18,2020,CONTACTgatazkabasslabel@gmail.comwww.facebook.com/gatazkabasslabel/www.instagram.com/gatazkabasslabel/soundcloud.com/gatazka-basslabel+ GATAZKA BASS LABEL ®
Nerbio Bulkada,Nerbio Bulkada,rock,https://nerbiobulkada.bandcamp.com/album/nerbio-bulkada?from=search&search_item_id=2424625754&search_item_type=a&search_match_part=%3F&search_page_id=4755076533&search_page_no=1&search_rank=1&search_sig=37a3f3cf90c8ff1a8b7f0e401308ef3b,,"hard rock, pop punk, rock, punk rock, Bilbao",,2020-03-06,2020,
WastedEnd,"Try to survive, just try",metal,https://wastedend.bandcamp.com/album/try-to-survive-just-try?from=search&search_item_id=2172036879&search_item_type=a&search_match_part=%3F&search_page_id=4755076671&search_page_no=1&search_rank=1&search_sig=110a7d7b7b6956cd01091e39ea7496b7,,"melodic death metal, metal, post apocalyptic metal, power metal, speed metal, thrash metal, death metal, heavy metal, melodic death, Bilbao",,2013-12-31,2013,All composed and recorded by Sergio C. Bravo.Produced by Asier Fernández.
FranJZarpa,Guithorpphh (Kolhäs sessions No24),experimental,https://franjzarpa.bandcamp.com/album/guithorpphh-kolh-s-sessions-no24?from=search&search_item_id=3575914228&search_item_type=a&search_match_part=%3F&search_page_id=4755076789&search_page_no=1&search_rank=1&search_sig=c738536b99e91d4f4d20ce2fd3a922d1,,"experimental, drone, improvisation, non - conventional, poems, sound textures, Bilbao",,2020-01-18,2020,
Quiet G,OCÉANO,world,https://quietguest.bandcamp.com/album/oc-ano?from=search&search_item_id=1041466123&search_item_type=a&search_match_part=%3F&search_page_id=4755076887&search_page_no=1&search_rank=1&search_sig=35055028b23e5e2abefb53aa9716c666,,"downtempo, electrónica, hip hop, reggae dub, trip, world, Bilbao",,2020-01-21,2020,
FranJZarpa,Fluzzahhh (Kolhäs sessions No23),experimental,https://franjzarpa.bandcamp.com/album/fluzzahhh-kolh-s-sessions-no23?from=search&search_item_id=626366390&search_item_type=a&search_match_part=%3F&search_page_id=4755077029&search_page_no=1&search_rank=1&search_sig=90edcb9f0c8413829e6ce657753a0e53,,"experimental, drone, improvisation, non - conventional, poems, sound textures, Bilbao",,2020-01-11,2020,"Fluzzahhh is an attempt at experimentation and approach with eminent presence of the guitar as the main instrument, whose doubtful loudness and lack of brightness give a texture sometimes indeterminate as a result of a multitrack recording and radically processed to distort the possibility of recognition.Although the guitar ultimately appears dominant in the interpretation completely improvised in real time that supposes the final result of this audible cut that by repetitive can be relaxing.The interpretation is born from a series of sounds made to generate tensions and make it impossible to perceive a real tonic where to rest, as expected in any proposal made in a traditional way.It is born with an intention to stress the listener and thus keep him alert, and ends in a paradox of relaxing textures that could well be classifiedlike Not Wave.The recording made in multitrack mode during improvisation is a real interpretation challenge because it provides a degree of additional complexity to the piece and it is precisely for that rhythmic reason that sometimes it is properly filled but sometimes in contrast to logic It does not fit and makes it very special to active listening.The attractiveness of arrhythmia together with the author's initial intentions is disconcerting, because his proposal sometimes when not fulfilled generates unease and an uneasiness that breaks with the preconceived sound canvas.This is a recording made in a single, uninterrupted session, of approximately twenty-seven minutes long, totally improvised and random, with assembly of a specific set of its own, made for a single theme and without editing.The cuts have been made for a mere matter of space available for publication.Recorded in Bilbao on a winter day in an interior space devoid of natural light intentionally, in order to favor instrospection and the concentration.Fluzzahhh es un intento de experimentación y acercamiento con presencia eminente de la guitarra como instrumento principal, cuya dudosa sonoridad y falta de brillo otorgan una textura a veces indeterminada como resultado de una grabación realizada en multipista y procesada de manera radical para desvirtuar la posibilidad de su reconocimiento.Aunque la guitarra en última instancia aparece dominante en la interpretación totalmente improvisada en tiempo real que supone el resultado final de este corte audible que por repetitivo puede resultar hasta relajante.La interpretación nace a partir de una serie de sonidos realizados para generar tensiones e imposibilitar la percepción de una tónica realdonde poder descansar, como se espera en cualquier propuesta realizada de manera tradicional.Nace con una intención de tensionar al oyente y así mantenerle alerta, y termina en una paradoja de texturas relajantes que bien podrían clasificarse como no wave.La grabación realizada en modo multipista durante la improvisación, resulta un verdadero reto de interpretación porque aporta un grado decomplejidad adicional a la pieza y es precisamente por ese motivo ritmico que a veces se empasta debidamente pero otras en contraposición a la lógica no encaja y lo hace muy especial a la escucha activa.El atractivo de la arritmia unida a las intenciones iniciales del autor resultan desconcertantes, porque su propuesta a veces al no cumplirse genera desasosiego y una intranquilidad que rompe con el lienzo sonoro preconcebido.Se trata de una grabación realizada en una única sesión,ininterrumpida, de aproximadamente veintisiete minutos de duración, totalmente improvisada y aleatoria, con montaje de un set específico propio,realizado para un sólo tema y sin editar.Los cortes, se han hecho por una mera cuestión de espacio disponible para su publicación.Grabado en Bilbao en un día de invierno en un espacio interior carente de luz natural de manera intencionada, con objeto de favorecer la introspección y la concentración."
borja intentándolo,CÁLIDO,alternative,https://humanosintentandolo.bandcamp.com/album/c-lido?from=search&search_item_id=4051132776&search_item_type=a&search_match_part=%3F&search_page_id=4755077190&search_page_no=1&search_rank=1&search_sig=4764e932a9407b73f2d9ab8298de6a39,,"singer-songwriter, alternative, guitars, singer-songwriter, world music, Bilbao",,2020-01-11,2020,
Zazkel,Ez Entzun,pop,https://zazkel.bandcamp.com/album/ez-entzun?from=search&search_item_id=3358291994&search_item_type=a&search_match_part=%3F&search_page_id=4755077341&search_page_no=1&search_rank=1&search_sig=60f7b59e55ef79111aa9645780c2e92f,,"disco, euskal musika, funk, pop, rock, disco, new wave, Bilbao",,2017-09-26,2017,"Asier Villan eta Piarres Arregi: atabalak,Etxahun Arregi: gitarra eta ahotsa,Irati Arregi: ahotsa,Asier Martinez: baxua,Jon Tolosa: gitarra eta koruak,Oscar Rodriguez: teklatuak eta sintetizadoreak.Diskoa Andoaingo Garate estudioetan grabatu da 2017ko uztailaren eta abuztuaren 28a bitartean.Infernuko Atean kanta Hertzainak taldearena da.Azala: Etxahun Arregi.Editoriala: Zai-Zoi ediziogunea.Baga-Biga."
Peio Pascual Hernando,Lugares de poder III,alternative,https://peiopascualhernando.bandcamp.com/album/lugares-de-poder-iii?from=search&search_item_id=3436134190&search_item_type=a&search_match_part=%3F&search_page_id=4755077452&search_page_no=1&search_rank=1&search_sig=5ebceb6fa88782d064e3b07c4909cbdb,,"alternative, ambient rock, bedroom, experimental electronic, experimental rock, lo-fi, Bilbao",,2019-12-31,2019,
Anaiet,brakes break,alternative,https://anaietbarru.bandcamp.com/album/brakes-break?from=search&search_item_id=1999058790&search_item_type=a&search_match_part=%3F&search_page_id=4755077584&search_page_no=1&search_rank=1&search_sig=cef1c9bc8502bee5b5c8ddccaab32ce7,,"alternative, electronic, indie pop, Bilbao",,2019-12-09,2019,Videos by Julen IbañezCover art by Jon Salinas
Belardi Rockers,QUIET GUEST - OCÉANO,world,https://belardirockers.bandcamp.com/album/quiet-guest-oc-ano?from=search&search_item_id=1618418703&search_item_type=a&search_match_part=%3F&search_page_id=4755077747&search_page_no=1&search_rank=1&search_sig=f345a8a6da7d487d64cbf22961355b6f,,"ambient, chill, chillwave, downtempo, dub, electronic, rap, reggae, trip, world, post-vaporwave, Bilbao",,2019-12-13,2019,SPOTIFYspoti.fi/2vZgcLXBANDCAMPquietguest.bandcamp.comSOUNDCLOUDsoundcloud.com/quiet_gINSTAGRAMwww.instagram.com/quietguest/FACEBOOKwww.facebook.com/quietguestt/MIXCLOUDwww.mixcloud.com/quietguest/BELARDI RECORDS 2019 ©
Belardi Rockers,SURK.O x QUIET G - ARGIRIK GABE DUB MIX,world,https://belardirockers.bandcamp.com/album/surk-o-x-quiet-g-argirik-gabe-dub-mix?from=search&search_item_id=1881161835&search_item_type=a&search_match_part=%3F&search_page_id=4755077901&search_page_no=1&search_rank=1&search_sig=83127cfc1977c56c2708ecf35130ffa2,,"chill, digital, dub, dubwise, electronic, melodica, rap, reggae, world, reggae, rlantz, Bilbao",,2019-12-13,2019,SPOTIFYspoti.fi/3jE9jm7BANDCAMPbelardirecords.bandcamp.comSOUNDCLOUDsoundcloud.com/belardi-recordsINSTAGRAMwww.instagram.com/belardirecords/FACEBOOKwww.facebook.com/belardirecords/MIXCLOUDwww.mixcloud.com/BelardiRadio/BELARDI RECORDS 2019 ©
Wolkokrots,Suspec Siluetti,experimental,https://falt.bandcamp.com/album/suspec-siluetti?from=search&search_item_id=1692360881&search_item_type=a&search_match_part=%3F&search_page_id=4755078068&search_page_no=1&search_rank=1&search_sig=17ca6ee286aea71efc664e745f12756f,,"experimental, avantgarde, electronic, musique concrete, sound art, tape music, France",,2019-11-18,2019,
josue san jim,Erraiak,world,https://josuesanjim.bandcamp.com/album/erraiak?from=search&search_item_id=100823048&search_item_type=a&search_match_part=%3F&search_page_id=4755078215&search_page_no=1&search_rank=1&search_sig=2ad131c9b215a54d4cb76a602c16860a,,"world, acoustic guitar solo, estas tonne, folk, gypsy, meditative, Bilbao",,2019-11-10,2019,
FATAL COMFORT,Missing Pieces,electronic,https://fatalcomfort.bandcamp.com/album/missing-pieces?from=search&search_item_id=4090271932&search_item_type=a&search_match_part=%3F&search_page_id=4755078345&search_page_no=1&search_rank=1&search_sig=bdb0284a9b02560eeabfbef1b1e59554,,"electronic, dream pop, Bilbao",,2019-11-15,2019,
Dvoinoi,Eredua,electronic,https://dvoinoi.bandcamp.com/album/eredua?from=search&search_item_id=2929921572&search_item_type=a&search_match_part=%3F&search_page_id=4755078479&search_page_no=1&search_rank=1&search_sig=c1b6ec8b159ba91d0266dc7c4477f045,,"electronic, experimental, leftfield techno, live, techno, Bilbao",,2019-11-06,2019,Music videos -Regan -www.youtube.com/watch?v=kxZeEdaBta4Torrance -www.youtube.com/watch?v=xE-J2wLktU4
Blue Hole,Rock N' Roll Party,rock,https://blueholerock.bandcamp.com/album/rock-n-roll-party?from=search&search_item_id=3388624519&search_item_type=a&search_match_part=%3F&search_page_id=4755078626&search_page_no=1&search_rank=1&search_sig=e923846d4dc68a90eef3b33683934c4c,,"rock, rock and roll, southern rock, classic rock, indie rock, Bilbao",,2019-11-06,2019,Blue Hole
Lucía y el lerdo,Vol. 1,acoustic,https://luciayellerdo.bandcamp.com/album/vol-1?from=search&search_item_id=1977393670&search_item_type=a&search_match_part=%3F&search_page_id=4755078724&search_page_no=1&search_rank=1&search_sig=f473019f1fa359f8b1a03a3f4afb380c,,"acoustic, acoustic pop, chill, comedy songs, indie pop, Bilbao",,2019-02-25,2019,
Ibon Belandia,¿Quién coño eres tú?,comedy,https://ibonbelandia.bandcamp.com/album/qui-n-co-o-eres-t?from=search&search_item_id=3586117179&search_item_type=a&search_match_part=%3F&search_page_id=4755078829&search_page_no=1&search_rank=1&search_sig=f132cdfde92bf07c017e340aab6da1ac,,"comedy, comedy pop, comedy rap, comedy rock, comedy songs, Bilbao",,2018-04-01,2018,
lowveld,"fifteen, seventy [460 / 836]",electronic,https://lowveld.bandcamp.com/album/fifteen-seventy-460-836?from=search&search_item_id=2279536905&search_item_type=a&search_match_part=%3F&search_page_id=4755078954&search_page_no=1&search_rank=1&search_sig=2de505703390828f8bedc9a25cacffd6,,"electronic, ambient, avant-garde, deep listening, drone, evolving, field recordings, infinite loops, long play, minimalism, piano, Bilbao",,2019-10-14,2019,
Perros kon asma,9 ladridos,rock,https://perroskonasma.bandcamp.com/album/9-ladridos?from=search&search_item_id=340572874&search_item_type=a&search_match_part=%3F&search_page_id=4755079095&search_page_no=1&search_rank=1&search_sig=60ab667d582977a25c76b04f3bd4bc5a,,"rock, bilbao, bizkaia, kon, perros, punk rock, Zaratamo",,2019-10-07,2019,
